what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1538524230470
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1538524230470
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1538524230470
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1538524230470
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1538524230470
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1538524230470
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1538524230470
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1538524230470
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1538524230470
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1538524230470
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1538524230470
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1538524230470
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1538524230470
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1538524230470
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1538524230470
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1538524230470
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1538524230486
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1538524230600
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1538524230600
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1538524230616
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1538524230616
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1538524230616
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1538524230616
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1538524230616
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1538524230616
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1538524230632
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1538524230632
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1538524230632
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1538524230632
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1538524230632
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1538524230632
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1538524230632
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1538524230647
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1538524230647
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1538524230678
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1538524230678
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1538524230694
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1538524230694
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1538524230694
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1538524230694
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1538524230710
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1538524230725
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1538524230725
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1538524230725
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1538524230725
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1538524230741
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1538524230757
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1538524230757
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1538524230757
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1538524230757
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1538524230757
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1538524230757
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1538524230757
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1538524230772
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1538524230772
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1538524230788
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1538524230788
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1538524230788
os,sysinfo,,,"win32",1538524230788
arch,sysinfo,,,"x86",1538524230788
ws,sysinfo,,,"win32",1538524230788
locale,sysinfo,,,"pt_BR",1538524230788
processors,sysinfo,,,"4",1538524230788
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1538524230788
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1538524230788
java.specification.name,sysinfo,,,"Java Platform API Specification",1538524230788
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1538524230788
java.specification.version,sysinfo,,,"1.6",1538524230788
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1538524230788
java.version,sysinfo,,,"1.6.0_23",1538524230788
java.vm.info,sysinfo,,,"mixed mode",1538524230788
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1538524230788
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1538524230788
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1538524230788
java.vm.specification.version,sysinfo,,,"1.0",1538524230788
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1538524230788
java.vm.version,sysinfo,,,"19.0-b09",1538524230788
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1538524231116
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1538524231147
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1538524231241
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1538524231288
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1538524231814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524232220
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1538524232828
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1538524234057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524242717
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538524247200
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1538524262745
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1538524262870
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1538524263057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524265173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524271830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1538524278970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524282108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1538524285577
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1538524285985
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1538524292407
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1538524292732
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1538524292747
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1538524292747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524292801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524302048
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1538524303552
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1538524303631
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538524304042
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1538524305402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524305792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524325948
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1538524329581
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1538524332432
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1538524333167
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1538524333230
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1538524335943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524451708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524571865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524581507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524607942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524609829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524621040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524621510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524626930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524636133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524639246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524648025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524671847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524672603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524673787
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1538524678486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538524678981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524682363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524690383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538524691230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524702901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524703780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524706242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524707082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524708147
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1538524708611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538524710626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524713847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524720241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524721786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524723461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538524724099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524731377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524731728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524740936
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538524747841
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538524747946
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1538524754092
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538524754110
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1538524754146
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1538524758079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524788070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524816405
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538524818337
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1538524820623
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1538524821092
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1538524824153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538524824704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538524824869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538524825023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538524827759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538524828949
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1538524830926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524831259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524836326
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1538524913782
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1538524914256
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1538524916415
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1538524920182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538524957606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525119247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525121245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525368802
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1538525371906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525377291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525380117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525383180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525391764
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1538525393246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525395084
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1538525402168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525402170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525404009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525405845
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538525405906
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1538525407859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538525414073
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1538525420176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538525420718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538525422291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538525427881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525428340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525429522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525429722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525478215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525492569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525510880
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1538525513527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525513833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525527993
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1538525534246
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1538525534708
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1538525536799
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1538525540569
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1538525551667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1538525578047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538525578620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538525580516
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1538525587653
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1538525592634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538525594637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1538525600639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525606273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1538525611645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1538525620329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1538525621445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1538525621929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1538525623901
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1538525627698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538525628384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1538525628597
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1538525630532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538525631668
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1538525632795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538525633419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538525639622
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1538525642009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1538525642850
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1538525644150
